pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	ngram_lstm_hidden650_batch256_dropout0.0_lr20.0	ngram_lstm_hidden650_batch256_dropout0.1_lr5.0	ngram_lstm_hidden650_batch256_dropout0.1_lr1.0	ngram_lstm_hidden650_batch256_dropout0.0_lr1.0	ngram_lstm_hidden650_batch256_dropout0.1_lr10.0	ngram_lstm_hidden650_batch256_dropout0.0_lr10.0	ngram_lstm_hidden650_batch256_dropout0.2_lr20.0	ngram_lstm_hidden650_batch256_dropout0.2_lr1.0	ngram_lstm_hidden650_batch512_dropout0.0_lr1.0	ngram_lstm_hidden650_batch256_dropout0.0_lr5.0	ngram_lstm_hidden650_batch512_dropout0.0_lr20.0	ngram_lstm_hidden650_batch512_dropout0.0_lr10.0	ngram_lstm_hidden650_batch512_dropout0.1_lr5.0	ngram_lstm_hidden650_batch512_dropout0.1_lr10.0	ngram_lstm_hidden650_batch512_dropout0.1_lr20.0	ngram_lstm_hidden650_batch512_dropout0.0_lr5.0	ngram_lstm_hidden650_batch512_dropout0.2_lr1.0	ngram_lstm_hidden650_batch512_dropout0.1_lr1.0	ngram_lstm_hidden650_batch1024_dropout0.0_lr1.0	ngram_lstm_hidden650_batch1024_dropout0.0_lr5.0	ngram_lstm_hidden650_batch512_dropout0.2_lr20.0	ngram_lstm_hidden650_batch512_dropout0.2_lr5.0	ngram_lstm_hidden650_batch512_dropout0.2_lr10.0	ngram_lstm_hidden650_batch1024_dropout0.0_lr10.0	ngram_lstm_hidden650_batch256_dropout0.2_lr5.0	ngram_lstm_hidden650_batch256_dropout0.2_lr10.0	ngram_lstm_hidden650_batch256_dropout0.1_lr20.0	ngram_lstm_hidden650_batch1024_dropout0.0_lr20.0	ngram_lstm_hidden650_batch1024_dropout0.1_lr1.0	ngram_lstm_hidden650_batch1024_dropout0.1_lr20.0	ngram_lstm_hidden650_batch1024_dropout0.2_lr1.0	ngram_lstm_hidden650_batch1024_dropout0.1_lr10.0	ngram_lstm_hidden650_batch1024_dropout0.2_lr10.0	ngram_lstm_hidden650_batch1024_dropout0.2_lr5.0	ngram_lstm_hidden650_batch1024_dropout0.2_lr20.0	ngram_lstm_hidden650_batch1024_dropout0.1_lr5.0
R__NOUN_ADJ_DET_ADJ	40	5	plur	משופעים	correct	generated	האנוי החמיצה ב ילדות ידנית מ מדור , בשל ה טיפולים ה מדיניים ה	0	True	93	4	14	האנוי החמיצה ב ילדות ידנית מ מדור , בשל ה טיפולים ה מדיניים ה עיצוביים ש רמזו אליה בעיטות ה אמבולנס ו תביעת - ה דרכים ללא איתות , ש גם סיכמו ב כריזמה על ה רקוויאם ב ביאורים ש נכללו את ה מכונאות . <eos>	-14.5615	-16.6049	-14.695	-15.1226	-14.5236	-14.051	-15.0953	-15.4203	-13.6364	-16.2538	-12.356	-15.5017	-15.8141	-15.3194	-15.8072	-14.9784	-14.598	-14.1792	-14.6021	-15.2275	-13.7223	-16.1832	-16.4973	-15.6361	-15.6544	-13.7693	-14.6763	-15.5447	-14.1085	-13.6218	-13.9019	-15.1032	-12.9445	-16.2826	-14.9302	-16.385
R__NOUN_ADJ_DET_ADJ	40	5	plur	משופע	wrong	generated	האנוי החמיצה ב ילדות ידנית מ מדור , בשל ה טיפולים ה מדיניים ה	0	True	269	4	14	האנוי החמיצה ב ילדות ידנית מ מדור , בשל ה טיפולים ה מדיניים ה עיצוביים ש רמזו אליה בעיטות ה אמבולנס ו תביעת - ה דרכים ללא איתות , ש גם סיכמו ב כריזמה על ה רקוויאם ב ביאורים ש נכללו את ה מכונאות . <eos>	-19.2259	-18.7289	-20.0616	-17.6655	-17.9662	-16.9326	-18.128	-18.2963	-16.3988	-19.4177	-17.2146	-17.0359	-19.3678	-19.1571	-18.0976	-16.3036	-17.925	-17.4824	-17.3279	-17.8663	-16.9014	-21.1289	-15.8503	-20.0001	-19.7598	-16.9157	-15.3794	-20.1955	-18.5345	-15.8881	-19.5233	-18.2045	-17.7242	-19.1314	-18.1961	-18.4233
R__NOUN_ADJ_PUNCT_SCONJ_VERB	13	2	sing	מושלמת	correct	generated	ב בוג ה חמצון טיפח פורטלנד , כי חלבון ל חקירתו הוא התמקדות פטריוטית ו מתרחקת , ה	0	True	737	6	18	ב בוג ה חמצון טיפח פורטלנד , כי חלבון ל חקירתו הוא התמקדות פטריוטית ו מתרחקת , ה נרשמת שאריות מסחריות . <eos>	-13.8492	-10.8501	-10.9085	-10.8017	-13.0595	-9.10048	-12.5754	-8.18232	-8.7563	-11.3813	-12.8278	-12.5032	-9.81385	-10.9817	-12.5408	-11.8263	-10.4188	-9.78353	-10.3661	-11.7389	-12.0364	-11.8039	-12.4217	-11.961	-10.0547	-12.575	-12.9114	-11.0151	-10.4622	-14.8772	-10.78	-11.3574	-11.7944	-13.319	-11.1419	-11.4147
R__NOUN_ADJ_PUNCT_SCONJ_VERB	13	2	sing	מושלמות	wrong	generated	ב בוג ה חמצון טיפח פורטלנד , כי חלבון ל חקירתו הוא התמקדות פטריוטית ו מתרחקת , ה	0	True	92	6	18	ב בוג ה חמצון טיפח פורטלנד , כי חלבון ל חקירתו הוא התמקדות פטריוטית ו מתרחקת , ה נרשמת שאריות מסחריות . <eos>	-13.1934	-15.9749	-12.7131	-12.751	-14.9605	-12.8936	-15.4447	-11.9533	-12.0634	-14.8786	-13.7256	-15.1376	-14.258	-14.3136	-14.62	-14.0554	-13.0998	-12.7161	-11.8025	-13.922	-15.5207	-13.8762	-14.7543	-13.9603	-12.692	-15.0927	-15.5576	-15.7718	-12.7325	-16.7089	-12.9377	-13.5714	-13.1656	-14.9751	-14.0675	-15.5376
R__NOUN_ADJ_DET_ADJ	1	9	sing	מורכבת	correct	generated	"ו קורנס מתחבא : ה וואקום "" קושי ו ספא "" אינו מאפיין ב פנטסיה ה שנויה ה"	0	True	4870	4	18	"ו קורנס מתחבא : ה וואקום "" קושי ו ספא "" אינו מאפיין ב פנטסיה ה שנויה ה מטורפת רק את קודקודי ה פיטום ל תהודה . <eos>"	-6.12874	-9.4255	-10.2486	-14.0234	-14.3761	-4.24349	-11.5532	-10.4067	-8.44692	-9.3118	-10.0822	-8.03605	-8.36533	-11.74	-8.4156	-14.0894	-9.36231	-7.98454	-9.52229	-8.08771	-11.4204	-12.0896	-11.8165	-15.3775	-11.4688	-13.2613	-8.09402	-7.20577	-11.4617	-9.3305	-10.053	-11.4668	-12.5563	-9.34002	-14.9198	-11.4172
R__NOUN_ADJ_DET_ADJ	1	9	sing	מורכבות	wrong	generated	"ו קורנס מתחבא : ה וואקום "" קושי ו ספא "" אינו מאפיין ב פנטסיה ה שנויה ה"	0	True	1911	4	18	"ו קורנס מתחבא : ה וואקום "" קושי ו ספא "" אינו מאפיין ב פנטסיה ה שנויה ה מטורפת רק את קודקודי ה פיטום ל תהודה . <eos>"	-7.08737	-8.95883	-12.5258	-7.74016	-12.8445	-14.0627	-12.4366	-11.639	-11.1034	-14.5287	-16.3803	-12.7942	-13.0661	-15.615	-13.8504	-10.9181	-7.30029	-9.55302	-11.1635	-10.6214	-11.1256	-12.1533	-13.3365	-14.5408	-9.26933	-13.824	-12.1756	-20.8794	-10.4614	-10.2759	-11.3326	-10.883	-14.49	-11.4536	-16.7825	-10.9241
R__VERB_NOUN_CCONJ_VERB	4	5	sing	דוגר	correct	generated	כך הוא מתהפך אל תוך ה קולן ו	0	False	74	6	8	כך הוא מתהפך אל תוך ה קולן ו מבזבז ב זכויותיהם של ה שתילים . <eos>	-13.7899	-15.2808	-15.0601	-14.978	-12.3103	-15.2029	-11.881	-14.7835	-14.0857	-14.9414	-13.095	-14.0109	-14.7687	-13.3896	-12.7564	-13.689	-14.0412	-13.0788	-14.6237	-14.6759	-12.5556	-15.2398	-15.0507	-15.8133	-14.4633	-13.7484	-13.7293	-13.9236	-13.6009	-14.6578	-14.5798	-14.507	-13.7882	-13.9061	-13.9991	-13.6544
R__VERB_NOUN_CCONJ_VERB	4	5	sing	דוגרים	wrong	generated	כך הוא מתהפך אל תוך ה קולן ו	0	False	57	6	8	כך הוא מתהפך אל תוך ה קולן ו מבזבז ב זכויותיהם של ה שתילים . <eos>	-13.858	-13.5552	-14.1071	-15.4077	-12.2973	-14.4432	-14.1232	-14.441	-14.351	-13.8078	-14.1284	-15.8151	-14.4868	-15.286	-13.4097	-13.9711	-12.7424	-14.0363	-14.1888	-13.7352	-13.728	-15.3705	-16.7542	-13.453	-14.3298	-13.781	-15.0538	-14.0766	-13.0101	-14.6889	-13.4379	-13.6487	-13.5982	-15.1977	-13.9934	-14.3226
R__NOUN_ADJ_DET_ADJ	3	5	sing	פלסטי	correct	generated	ב קונגרס סינתטי מחל דקו ה ענף ה לא - צרוף ה	0	True	279	6	12	ב קונגרס סינתטי מחל דקו ה ענף ה לא - צרוף ה מוחלש ב ופל . <eos>	-12.2682	-14.5121	-12.157	-11.8754	-13.4229	-12.5568	-11.7877	-12.1883	-14.4338	-12.0587	-12.77	-12.636	-12.9945	-11.6833	-13.6646	-11.8568	-12.7598	-14.0163	-16.0069	-14.2916	-12.3955	-13.0272	-12.9881	-15.8525	-12.1811	-11.3755	-10.7385	-12.0376	-14.3769	-14.2495	-12.269	-14.7521	-12.9043	-12.1299	-14.1339	-10.9513
R__NOUN_ADJ_DET_ADJ	3	5	sing	פלסטיים	wrong	generated	ב קונגרס סינתטי מחל דקו ה ענף ה לא - צרוף ה	0	True	149	6	12	ב קונגרס סינתטי מחל דקו ה ענף ה לא - צרוף ה מוחלש ב ופל . <eos>	-16.9645	-18.7396	-18.2974	-19.1399	-19.5023	-18.8186	-18.2923	-17.4907	-19.3944	-17.3885	-17.9721	-16.1429	-18.4202	-18.8752	-17.4954	-15.7681	-17.3467	-16.4797	-19.6286	-20.4782	-15.9088	-16.7505	-17.5419	-21.9859	-17.3515	-17.9541	-18.2269	-17.0604	-17.647	-19.7184	-16.8652	-18.5155	-17.2262	-18.9044	-18.3617	-17.4292
R__NOUN_NOUN_DET_ADJ	64	2	plur	אופקיים	correct	generated	הרגשתי אותה אם אינה זקוקה במקרה ל מליחות ה כוננות , ל ציבור ה תובלה או , <unk> , ל תושב אמייל קלעי ה איחור ה	1	True	262	4	26	הרגשתי אותה אם אינה זקוקה במקרה ל מליחות ה כוננות , ל ציבור ה תובלה או , למצער , ל תושב אמייל קלעי ה איחור ה חלופיים שלה . <eos>	-14.7668	-10.8429	-9.65711	-11.2241	-11.1633	-12.9963	-12.3284	-10.0293	-9.03705	-10.3869	-11.053	-11.7106	-11.1723	-7.49797	-10.0596	-10.5965	-10.3696	-7.30465	-12.436	-11.8717	-11.5306	-9.67696	-9.32784	-13.7936	-7.68631	-9.38848	-13.9771	-10.2643	-10.2102	-10.1967	-9.0355	-7.93879	-11.2463	-8.39488	-9.94354	-8.34622
R__NOUN_NOUN_DET_ADJ	64	2	plur	אופקי	wrong	generated	הרגשתי אותה אם אינה זקוקה במקרה ל מליחות ה כוננות , ל ציבור ה תובלה או , <unk> , ל תושב אמייל קלעי ה איחור ה	1	True	508	4	26	הרגשתי אותה אם אינה זקוקה במקרה ל מליחות ה כוננות , ל ציבור ה תובלה או , למצער , ל תושב אמייל קלעי ה איחור ה חלופיים שלה . <eos>	-6.831	-7.54476	-5.91441	-7.1809	-8.90829	-8.66992	-10.8241	-8.39513	-6.21696	-9.50524	-8.46121	-8.46105	-8.50797	-11.1473	-9.94746	-7.3627	-8.02405	-5.40201	-7.85912	-8.98601	-10.2596	-6.86559	-8.17665	-11.5782	-6.54556	-8.57316	-9.56928	-8.49706	-8.08901	-9.20279	-6.6536	-7.63155	-7.37393	-6.47594	-5.78339	-6.14291
R__NOUN_NOUN_DET_ADJ	25	4	plur	מלכותיות	correct	generated	אחרי שומן ו כרום תימני בלטו דגי ה וליין ל עבודתו של עסקות ה ורקה ה	1	False	182	4	16	אחרי שומן ו כרום תימני בלטו דגי ה וליין ל עבודתו של עסקות ה ורקה ה אתיופיות ליצור את ה גודל ה קמור . <eos>	-7.66433	-9.29245	-8.60832	-9.3625	-7.91187	-8.17939	-6.58531	-7.00985	-10.0822	-9.78653	-8.10927	-9.22009	-8.51627	-8.37943	-7.07089	-10.1217	-8.41506	-9.98277	-8.27697	-5.84884	-5.87756	-9.12364	-7.95546	-9.51124	-7.50707	-6.51331	-10.6641	-6.56102	-8.83705	-7.02258	-8.01029	-7.91276	-8.97101	-6.83113	-6.53523	-7.44158
R__NOUN_NOUN_DET_ADJ	25	4	plur	מלכותית	wrong	generated	אחרי שומן ו כרום תימני בלטו דגי ה וליין ל עבודתו של עסקות ה ורקה ה	1	False	2495	4	16	אחרי שומן ו כרום תימני בלטו דגי ה וליין ל עבודתו של עסקות ה ורקה ה אתיופיות ליצור את ה גודל ה קמור . <eos>	-13.0358	-11.5815	-11.5189	-12.6383	-11.4241	-11.0033	-7.20915	-12.7076	-13.1346	-16.4901	-9.34527	-10.6285	-11.5293	-10.3447	-9.40887	-12.7476	-10.688	-10.4425	-8.17766	-9.32458	-10.2929	-12.694	-8.13343	-12.1271	-9.13749	-7.88689	-11.3979	-9.99989	-9.03697	-11.4023	-10.6948	-10.7371	-10.185	-12.3251	-9.92246	-12.6101
R__VERB_NOUN_CCONJ_VERB	20	7	plur	מושלמות	correct	generated	סאגות ספירליות מזומנות את ה נתיחה ו	1	False	92	5	7	סאגות ספירליות מזומנות את ה נתיחה ו נחלקות , בין ה מינוח , ל אפנינים ל מצלול ה הכנה , ו התפשטות זיסל מתנהגת לשבש חופשה סובייטית כלפי ה קיץ . <eos>	-13.3134	-16.5851	-17.5692	-16.3584	-19.2179	-19.0079	-16.0546	-16.796	-17.2186	-17.1709	-17.4685	-16.3051	-17.8356	-19.0013	-16.8834	-17.7173	-16.4653	-18.3928	-17.4274	-18.8042	-16.2201	-19.5463	-16.1713	-18.9813	-16.9233	-17.5734	-15.7459	-17.4097	-16.5851	-18.2747	-16.0917	-15.5378	-19.0586	-17.3382	-19.1977	-18.6939
R__VERB_NOUN_CCONJ_VERB	20	7	plur	מושלמת	wrong	generated	סאגות ספירליות מזומנות את ה נתיחה ו	1	False	737	5	7	סאגות ספירליות מזומנות את ה נתיחה ו נחלקות , בין ה מינוח , ל אפנינים ל מצלול ה הכנה , ו התפשטות זיסל מתנהגת לשבש חופשה סובייטית כלפי ה קיץ . <eos>	-12.2371	-18.2428	-17.404	-18.0442	-14.3509	-13.677	-14.7801	-15.3862	-16.628	-19.5685	-13.8087	-16.339	-15.1508	-18.7933	-16.7945	-20.7739	-16.1359	-15.214	-15.3557	-17.3196	-15.3677	-16.1568	-12.7466	-19.342	-15.5471	-15.2821	-12.4661	-16.6554	-14.3745	-16.7291	-13.6489	-16.4243	-18.7379	-16.9503	-19.0368	-16.9891
R__NOUN_NOUN_DET_ADJ	38	9	sing	תיכוני	correct	generated	"ה מיץ לשעבר , ד""ר אתונאי טלעד , ב תאולוג ב קידוד ה מקום ה"	0	True	622	4	15	"ה מיץ לשעבר , ד""ר אתונאי טלעד , ב תאולוג ב קידוד ה מקום ה שגור של ארגז ה כישורים . <eos>"	-14.2913	-15.4366	-15.8295	-14.2042	-11.4495	-11.7266	-9.67391	-13.8968	-13.65	-16.1469	-15.0341	-14.9522	-13.0504	-15.4388	-14.3922	-11.3753	-12.214	-13.8273	-15.2228	-13.6792	-15.1161	-13.7178	-14.9121	-12.2013	-13.0551	-14.3467	-15.1905	-14.7388	-13.7287	-12.6783	-13.9729	-14.2668	-15.0396	-15.441	-17.3652	-14.8176
R__NOUN_NOUN_DET_ADJ	38	9	sing	תיכוניים	wrong	generated	"ה מיץ לשעבר , ד""ר אתונאי טלעד , ב תאולוג ב קידוד ה מקום ה"	0	True	1022	4	15	"ה מיץ לשעבר , ד""ר אתונאי טלעד , ב תאולוג ב קידוד ה מקום ה שגור של ארגז ה כישורים . <eos>"	-19.041	-18.9294	-18.7313	-18.5888	-18.3023	-15.2388	-13.6703	-17.3439	-16.0251	-20.767	-18.4707	-18.0794	-18.8098	-17.9565	-17.4873	-16.697	-16.4472	-17.2969	-16.9668	-19.4364	-16.1779	-18.5225	-18.281	-18.3477	-15.7208	-16.4719	-19.3331	-17.0143	-14.995	-15.8196	-16.033	-19.3496	-20.7067	-19.3481	-20.3112	-18.1612
R__NOUN_NOUN_DET_ADJ	122	9	sing	תלול	correct	generated	ילצין הבליט כי הוא מתלכד ש ה נחושת תהיה על - נידוי סליל ה ערמונית ה	0	True	282	4	16	ילצין הבליט כי הוא מתלכד ש ה נחושת תהיה על - נידוי סליל ה ערמונית ה חמוש של ה פרטים . <eos>	-11.7708	-13.3825	-13.8698	-13.5027	-12.5897	-14.6143	-10.6775	-12.7973	-13.8659	-12.3378	-12.1126	-11.3879	-14.5829	-12.351	-14.6652	-16.7895	-13.2207	-13.7554	-14.6476	-15.333	-14.0422	-10.8415	-14.8799	-13.2252	-14.9216	-12.5372	-10.9527	-12.2838	-12.5902	-14.192	-11.8611	-15.6629	-14.9945	-14.8755	-14.2196	-12.1023
R__NOUN_NOUN_DET_ADJ	122	9	sing	תלולים	wrong	generated	ילצין הבליט כי הוא מתלכד ש ה נחושת תהיה על - נידוי סליל ה ערמונית ה	0	True	279	4	16	ילצין הבליט כי הוא מתלכד ש ה נחושת תהיה על - נידוי סליל ה ערמונית ה חמוש של ה פרטים . <eos>	-16.2517	-17.594	-14.1792	-15.0827	-15.8528	-17.3366	-13.418	-16.8301	-16.8264	-16.5427	-18.4332	-15.1871	-16.212	-12.5187	-15.1716	-20.606	-14.6059	-16.2679	-17.5639	-15.7414	-15.2105	-16.5054	-15.3382	-18.5679	-20.6616	-12.5971	-16.0283	-18.5893	-16.2716	-18.5951	-15.8579	-18.4296	-16.6326	-19.2729	-16.6624	-19.1763
R__VERB_NOUN_CCONJ_VERB	21	3	sing	מצוין	correct	generated	לפני כ משקפיים הופיע מצפון ה עיון ה דלקתי אומנית אינדיבידואלית , ש לפיה אם שפם משתוקק על סיבוב ה מינויים ו	0	True	1614	6	22	לפני כ משקפיים הופיע מצפון ה עיון ה דלקתי אומנית אינדיבידואלית , ש לפיה אם שפם משתוקק על סיבוב ה מינויים ו משוכנע רצונם פרקים , יהיו מיעוטים ש התפנה קודם ל כן מ חיטוי ל תוככי מימד ה כיבוד , למשל ב אפשרות ב מטרה , מוניציפליים כ תחנה . <eos>	-14.4912	-15.1201	-13.5696	-12.9325	-12.0933	-13.5778	-12.6254	-13.7391	-14.9473	-14.0398	-14.3462	-15.0594	-12.766	-13.0831	-12.6358	-14.2461	-14.2671	-12.0747	-12.758	-12.3686	-12.6483	-12.2991	-13.0642	-13.711	-13.7654	-13.8153	-12.3527	-13.9093	-12.2363	-11.698	-11.624	-15.1656	-14.0578	-12.9417	-13.682	-14.3527
R__VERB_NOUN_CCONJ_VERB	21	3	sing	מצוינים	wrong	generated	לפני כ משקפיים הופיע מצפון ה עיון ה דלקתי אומנית אינדיבידואלית , ש לפיה אם שפם משתוקק על סיבוב ה מינויים ו	0	True	464	6	22	לפני כ משקפיים הופיע מצפון ה עיון ה דלקתי אומנית אינדיבידואלית , ש לפיה אם שפם משתוקק על סיבוב ה מינויים ו משוכנע רצונם פרקים , יהיו מיעוטים ש התפנה קודם ל כן מ חיטוי ל תוככי מימד ה כיבוד , למשל ב אפשרות ב מטרה , מוניציפליים כ תחנה . <eos>	-15.4128	-17.3975	-14.5805	-15.6569	-14.1018	-15.5376	-14.9535	-15.9926	-14.6936	-14.1316	-16.9979	-14.4825	-16.1498	-14.3422	-13.7506	-14.9782	-13.9482	-15.7534	-14.8919	-16.3095	-15.2107	-14.695	-13.9177	-14.5412	-16.8393	-16.0224	-15.6583	-14.8363	-14.4641	-13.8776	-14.4509	-17.0236	-15.5242	-14.9129	-15.1591	-17.5052
R__NOUN_NOUN_DET_ADJ	65	5	sing	יוקרתי	correct	generated	פיצוח ה רפאים ה	1	False	1179	4	4	פיצוח ה רפאים ה טבעתי מחשיב להביא זאת . <eos>	-9.38756	-11.2981	-11.1965	-15.0309	-10.5089	-10.2757	-10.6542	-12.3976	-11.4078	-10.5951	-12.6415	-16.2851	-9.75247	-11.4605	-9.19791	-11.8158	-11.2008	-12.1512	-9.66194	-11.5337	-13.1324	-8.68513	-10.9888	-12.2569	-11.9667	-9.92521	-8.50588	-12.4015	-11.1422	-10.8818	-11.9057	-14.3237	-12.8475	-12.647	-10.8415	-13.0575
R__NOUN_NOUN_DET_ADJ	65	5	sing	יוקרתיים	wrong	generated	פיצוח ה רפאים ה	1	False	407	4	4	פיצוח ה רפאים ה טבעתי מחשיב להביא זאת . <eos>	-10.638	-13.6043	-12.8416	-13.0564	-16.1487	-17.0533	-13.6398	-14.3636	-14.3601	-12.413	-15.3852	-18.2185	-12.6347	-15.8125	-10.475	-12.8161	-13.312	-16.1791	-16.1524	-14.626	-14.5619	-12.8453	-10.7619	-14.517	-12.5407	-11.2226	-11.0005	-16.0687	-14.7894	-14.4969	-14.9544	-13.4663	-14.7787	-12.7858	-14.1409	-13.2673
R__NOUN_ADJ_DET_ADJ	14	4	sing	מלכותית	correct	generated	ה התמרמרות : ה חידה ה פסימית ה	0	True	2495	4	8	ה התמרמרות : ה חידה ה פסימית ה מעורבת של דירת ה פלאטה הטיפה טיק מיליארדר . <eos>	-9.14226	-8.59055	-12.0301	-11.9785	-9.58486	-9.66218	-9.23473	-8.85098	-9.97053	-13.4971	-12.8532	-11.089	-11.8647	-13.3075	-8.86541	-12.1582	-10.7469	-11.7653	-7.77358	-9.55818	-11.2716	-12.4122	-11.5024	-9.28791	-8.44672	-11.7688	-9.8151	-14.3085	-11.8242	-10.3518	-11.1422	-10.7202	-12.2451	-12.629	-11.2993	-10.9512
R__NOUN_ADJ_DET_ADJ	14	4	sing	מלכותיות	wrong	generated	ה התמרמרות : ה חידה ה פסימית ה	0	True	182	4	8	ה התמרמרות : ה חידה ה פסימית ה מעורבת של דירת ה פלאטה הטיפה טיק מיליארדר . <eos>	-15.9541	-16.8277	-17.444	-15.731	-15.3353	-14.1397	-13.0745	-16.028	-14.8835	-16.9776	-20.7411	-16.8189	-22.9003	-18.8559	-15.7202	-21.2348	-18.6207	-18.6909	-14.5957	-18.0944	-15.5925	-18.0095	-17.4813	-17.454	-16.3694	-14.1674	-14.4098	-20.1012	-15.6446	-17.0722	-17.2453	-16.7979	-18.0823	-19.716	-17.3964	-17.7439
R__NOUN_NOUN_DET_ADJ	67	7	sing	זניח	correct	generated	אם ל איד מלכי הסכמתם צוחקים יש עוד עקמומיות ב סידור ה סלונים ה	1	False	189	4	14	אם ל איד מלכי הסכמתם צוחקים יש עוד עקמומיות ב סידור ה סלונים ה קולוניאליסטי שלנו , הרי נישואים אלה הם פרויקטי כניסתם ה זמניים . <eos>	-12.3774	-15.5345	-15.3149	-15.109	-15.5828	-17.1393	-15.3945	-13.5597	-13.7717	-12.3792	-14.8055	-15.2375	-16.1905	-13.7802	-15.0725	-17.1704	-15.2888	-15.2827	-14.8806	-13.3238	-16.0189	-14.6932	-17.5433	-15.8983	-13.7543	-16.7551	-13.6769	-19.738	-15.1411	-11.7229	-15.5552	-16.5007	-16.3451	-13.394	-14.0208	-16.7776
R__NOUN_NOUN_DET_ADJ	67	7	sing	זניחים	wrong	generated	אם ל איד מלכי הסכמתם צוחקים יש עוד עקמומיות ב סידור ה סלונים ה	1	False	68	4	14	אם ל איד מלכי הסכמתם צוחקים יש עוד עקמומיות ב סידור ה סלונים ה קולוניאליסטי שלנו , הרי נישואים אלה הם פרויקטי כניסתם ה זמניים . <eos>	-13.0026	-12.726	-15.2403	-14.1424	-15.2528	-13.9756	-13.9062	-15.0474	-14.7258	-14.2863	-15.024	-13.44	-14.886	-14.5769	-12.8604	-12.9459	-14.2363	-13.9807	-13.9648	-15.0959	-14.6734	-14.0405	-14.6684	-12.8114	-14.0972	-14.2855	-15.4947	-13.9345	-14.0087	-15.6643	-13.6083	-15.1427	-13.751	-14.4773	-15.7065	-14.2618
R__NOUN_ADJ_DET_ADJ	39	9	sing	פגאני	correct	generated	רק <unk> נונו ש אובר נסתיימה לידי ה חומר ה דמוקרטי ה	0	False	68	4	12	רק השבוע נונו ש אובר נסתיימה לידי ה חומר ה דמוקרטי ה בדיוני ב מקסטיליה שלושה סוכנים מנוונים , ש נהדפו מ מירוסלב ה נייטרלית ו שוחחו ( כנראה ב עת ווירוס גט ב קלאוזוס ) . <eos>	-14.1217	-12.1222	-12.1115	-12.5505	-11.9368	-11.5107	-12.8293	-11.3337	-12.1569	-11.7504	-12.915	-11.8639	-12.7082	-13.3169	-12.3837	-11.835	-11.8602	-11.3538	-10.9532	-11.8491	-13.0066	-13.3053	-12.6338	-12.6759	-11.7864	-12.5212	-14.1844	-13.1864	-10.9007	-12.0768	-10.8665	-12.8703	-12.791	-12.3567	-14.8129	-11.7317
R__NOUN_ADJ_DET_ADJ	39	9	sing	פגאנים	wrong	generated	רק <unk> נונו ש אובר נסתיימה לידי ה חומר ה דמוקרטי ה	0	False	67	4	12	רק השבוע נונו ש אובר נסתיימה לידי ה חומר ה דמוקרטי ה בדיוני ב מקסטיליה שלושה סוכנים מנוונים , ש נהדפו מ מירוסלב ה נייטרלית ו שוחחו ( כנראה ב עת ווירוס גט ב קלאוזוס ) . <eos>	-19.0798	-16.1705	-15.9139	-17.1884	-14.6093	-15.5322	-16.0247	-15.9926	-15.4763	-15.7178	-15.0602	-13.8585	-15.8996	-15.1616	-14.8795	-15.9877	-14.4067	-15.4843	-15.7246	-15.5854	-17.3519	-16.5498	-16.5328	-14.6462	-15.815	-15.8259	-16.4769	-17.6623	-13.3741	-16.79	-14.3672	-16.2312	-16.3025	-14.7276	-16.2375	-15.4797
